Order State,Department Name,Product Name,Product Price,Order Item Discount,Order Item Quantity,Order Item Total,Order Profit Per Order,Days for shipment (scheduled),Days for shipping (real),Delivery Status
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1,399.980011,105.1900024,4,3,Advance shipping
South Australia,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4,1,395.980011,110.8700027,4,3,Advance shipping
South Australia,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,8,1,391.980011,145.0299988,4,3,Advance shipping
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,8,1,391.980011,39.20000076,4,4,Shipping on time
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,12,1,387.980011,186.2299957,4,4,Shipping on time
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,12,1,287.980011,18.13999939,4,3,Advance shipping
Queensland,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,15,1,284.980011,30.20999908,4,4,Shipping on time
South Australia,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,15,1,284.980011,103.4499969,4,4,Shipping on time
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,15,1,284.980011,103.4499969,4,3,Advance shipping
Victoria,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,21,1,278.980011,125.5400009,4,6,Late delivery
South Australia,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,30,1,269.980011,129.5899963,4,4,Shipping on time
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,52,1,347.980011,39.3199997,4,2,Advance shipping
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,45,1,254.9799957,119.8399963,4,5,Late delivery
Victoria,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,51,1,248.9799957,28.13999939,4,6,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,68,1,331.980011,-58.09999847,4,6,Late delivery
Queensland,Book Shop,Sports Books,31.07999992,1.549999952,1,29.53000069,13.88000011,4,6,Late delivery
New South Wales,Discs Shop,Rock music,260.6499939,5.2100000380000004,1,255.4400024,-25.54000092,4,4,Shipping on time
Tasmania,Discs Shop,Rock music,260.6499939,13.02999973,1,247.6199951,113.9000015,4,5,Late delivery
Victoria,Discs Shop,Fighting video games,39.75,1.99000001,1,37.75999832,17.37000084,4,5,Late delivery
Western Australia,Discs Shop,Rock music,260.6499939,23.45999908,1,237.1900024,113.8499985,4,4,Shipping on time
New South Wales,Discs Shop,Fighting video games,39.75,3.579999924,1,36.16999817,-2.130000114,4,4,Shipping on time
Queensland,Discs Shop,CDs of rock,11.28999996,1.129999995,1,10.15999985,3.3499999049999998,4,3,Advance shipping
Western Australia,Discs Shop,Rock music,260.6499939,26.0699997,1,234.5899963,103.2200012,4,4,Shipping on time
Western Australia,Discs Shop,Fighting video games,39.75,6.360000134,1,33.38999939,16.03000069,4,2,Advance shipping
New South Wales,Discs Shop,Fighting video games,39.75,6.360000134,1,33.38999939,-25.61000061,4,3,Advance shipping
South Australia,Discs Shop,Fighting video games,39.75,6.360000134,1,33.38999939,7.78000021,4,3,Advance shipping
Victoria,Discs Shop,Rock music,260.6499939,44.31000137,1,216.3399963,99.51999664,4,3,Advance shipping
Victoria,Discs Shop,Rock music,260.6499939,65.16000366,1,195.4900055,80.15000153,4,2,Advance shipping
Queensland,Discs Shop,Rock music,260.6499939,65.16000366,1,195.4900055,46.91999817,4,5,Late delivery
South Australia,Pet Shop,Adult dog supplies,84.40000153,12.65999985,1,71.73999786,-13.69999981,4,5,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,1.299999952,1,128.6900024,59.20000076,4,6,Late delivery
Victoria,Discs Shop,CDs of rock,11.28999996,1.919999957,1,9.369999886,4.400000095,4,3,Advance shipping
Queensland,Discs Shop,Rock music,260.6499939,65.16000366,1,195.4900055,12.3199997,4,6,Late delivery
Victoria,Footwear,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,2,69.98000336,-111.9700012,4,4,Shipping on time
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,4.800000191,2,115.1800003,8.640000343,4,4,Shipping on time
Western Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,15.600000380000001,2,104.3799973,3.970000029,4,3,Advance shipping
Victoria,Golf,adidas Men's Germany Black Crest Away Tee,25,2.5,2,47.5,-36.43000031,4,5,Late delivery
Western Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,9,2,91,35.49000168,4,3,Advance shipping
South Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,17,2,83,10.38000011,4,5,Late delivery
Victoria,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,25,2,75,37.5,4,5,Late delivery
Western Australia,Outdoors,Glove It Imperial Golf Towel,15.98999977,2.880000114,2,29.10000038,7.570000172,4,3,Advance shipping
Victoria,Outdoors,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,12.47999954,2,91.5,-20.59000015,4,4,Shipping on time
Queensland,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,50,2,149.9900055,21,4,6,Late delivery
Western Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,12,2,107.9800034,31.30999947,4,6,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,21.60000038,2,98.37999725,47.22000122,4,6,Late delivery
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,3,3,296.9700012,83.15000153,4,4,Shipping on time
South Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,27,3,272.9700012,16.37999916,4,4,Shipping on time
Western Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,59.99000168,3,239.9799957,79.19000244,4,3,Advance shipping
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,74.98999786,3,224.9799957,47.25,4,3,Advance shipping
South Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,35.99000168,3,143.9799957,48.65999985,4,5,Late delivery
Tasmania,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,35.99000168,3,143.9799957,-24.62000084,4,6,Late delivery
Victoria,Outdoors,Titleist Pro V1x High Numbers Golf Balls,47.99000168,28.79000092,3,115.1800003,14.399999619999999,4,5,Late delivery
Victoria,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,19.200000760000002,3,100.7699966,49.38000107,4,6,Late delivery
Victoria,Fitness,Nike Men's Comfort 2 Slide,44.99000168,21.60000038,4,158.3600006,51.47000122,4,4,Shipping on time
South Australia,Footwear,Under Armour Women's Micro G Skulpt Running S,54.97000122,19.79000092,4,200.0899963,84.04000092,4,3,Advance shipping
South Australia,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,59.99000168,4,339.9700012,81.58999634,4,3,Advance shipping
Victoria,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,9.600000381,4,230.3600006,77.86000061,4,6,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,21.60000038,4,218.3600006,-160.0599976,4,3,Advance shipping
Western Australia,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,40.79000092,4,199.1699982,35.45000076,4,3,Advance shipping
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,4,4,196,31.950000760000002,4,5,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,6,4,194,-43.65000153,4,6,Late delivery
Queensland,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,11.19999981,4,148.7599945,-1.929999948,4,3,Advance shipping
Western Australia,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,11.19999981,4,148.7599945,41.65000153,4,3,Advance shipping
New South Wales,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,16,4,143.9600067,70.54000092,4,5,Late delivery
New South Wales,Outdoors,Titleist Pro V1x Golf Balls,47.99000168,7.679999828,4,184.2799988,4.610000134,4,2,Advance shipping
Victoria,Fitness,adidas Kids' F5 Messi FG Soccer Cleat,34.99000168,27.98999977,4,111.9700012,35.04999924,4,6,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,35.99000168,4,203.9700012,74.04000092,4,6,Late delivery
Victoria,Footwear,Under Armour Men's Compression EV SL Slide,44.99000168,4.5,5,220.4499969,-352.7200012,4,3,Advance shipping
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,50,5,449.9599915,121.4899979,4,4,Shipping on time
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,38.99000168,5,260.9599915,120.0400009,4,4,Shipping on time
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,0,5,250,90,4,5,Late delivery
South Australia,Golf,adidas Youth Germany Black/Red Away Match Soc,70,59.5,5,290.5,139.4400024,4,4,Shipping on time
Victoria,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,33.99000168,5,165.9600067,56.43000031,4,4,Shipping on time
Victoria,Golf,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,39.99000168,5,159.9600067,31.98999977,4,3,Advance shipping
Victoria,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,6,5,293.9500122,-196.0700073,4,6,Late delivery
Western Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,13.75,5,236.25,51.97999954,4,6,Late delivery
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,17,1,82.98999786,30.12999916,1,2,Late delivery
Western Australia,Footwear,Under Armour Women's Ignite PIP VI Slide,31.98999977,5.760000229,1,26.22999954,9.43999958,1,2,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,0,1,129.9900055,16.25,1,2,Late delivery
Queensland,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,7.150000095,1,122.8399963,56.50999832,1,2,Late delivery
Western Australia,Apparel,Nike Men's CJ Elite 2 TD Football Cleat,129.9900055,16.89999962,1,113.0899963,38.45000076,1,2,Late delivery
New South Wales,Apparel,Summer dresses,215.8200073,53.95999908,1,161.8699951,50.18000031,1,2,Late delivery
Queensland,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,6,1,44,21.12000084,1,2,Late delivery
Victoria,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,3,1,296.980011,11.88000011,1,2,Late delivery
Queensland,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,27,1,272.980011,131.0299988,1,2,Late delivery
Western Australia,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,36,1,363.980011,174.7100067,1,2,Late delivery
Queensland,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,48,1,251.9799957,41.0699997,1,2,Late delivery
New South Wales,Fan Shop,Diamondback Women's Serene Classic Comfort Bi,299.980011,60,1,239.9799957,69.59999847,1,2,Late delivery
Queensland,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,44.99000168,3,134.9799957,64.79000092,1,2,Late delivery
Western Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,37.5,3,112.5,28.12999916,1,2,Late delivery
Victoria,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,16,4,383.9599915,33.79000092,1,2,Late delivery
Western Australia,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,62.5,5,187.5,88.12999725,1,2,Late delivery
New South Wales,Pet Shop,Adult dog supplies,84.40000153,2.529999971,1,81.87000275,-6.7100000380000004,0,1,Late delivery
New South Wales,Footwear,Nike Men's Free 5.0+ Running Shoe,99.98999786,17,1,82.98999786,28.049999239999998,0,1,Late delivery
Western Australia,Apparel,Baby sweater,59.08000183,5.909999847,1,53.16999817,6.010000229,0,1,Late delivery
New South Wales,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,7.199999809,1,52.79000092,5.809999943,0,1,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,64,1,335.980011,161.2700043,0,1,Late delivery
Victoria,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,4.800000191,2,115.1800003,-71.41000366,0,1,Late delivery
New South Wales,Golf,Nike Men's Dri-FIT Victory Golf Polo,50,1.5,3,148.5,51.97999954,0,1,Late delivery
Victoria,Apparel,Perfect Fitness Perfect Rip Deck,59.99000168,3,5,296.9500122,33.56000137,0,1,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,40,1,359.980011,57.59999847,4,3,Advance shipping
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,127.7699966,2,2,Shipping on time
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,60,1,339.980011,-42.5,2,4,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,64,1,335.980011,117.5899963,2,4,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,68,1,331.980011,-276.5400085,2,5,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,119.0599976,4,6,Late delivery
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,100,1,299.9899902,140.9900055,4,3,Advance shipping
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1,399.980011,111.9899979,1,2,Late delivery
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4,1,395.980011,138.5899963,4,6,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,8,1,391.980011,180.3099976,4,6,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,12,1,387.980011,178.4700012,4,6,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,28,1,371.980011,111.5899963,4,4,Shipping on time
Tasmania,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,40,1,359.980011,25.200000760000002,4,2,Advance shipping
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,123.1900024,2,3,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1,399.980011,135.9900055,4,2,Advance shipping
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4,1,395.980011,102.9499969,4,2,Advance shipping
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,12,1,387.980011,-7.760000229,4,5,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,16,1,383.980011,120.1900024,4,5,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,20,1,379.980011,95,4,3,Advance shipping
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,123.1900024,4,3,Advance shipping
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,52,1,347.980011,97.44000244,0,1,Late delivery
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,60,1,339.980011,-79.22000122,0,1,Late delivery
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,64,1,335.980011,-554.3699951,4,5,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,37.06000137,4,2,Advance shipping
Northern Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,36,1,363.980011,-86.62999725,0,0,Shipping on time
Northern Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,40,1,359.980011,-10.43999958,0,0,Shipping on time
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,101.3700027,2,3,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,52,1,347.980011,97.44000244,2,3,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,60,1,339.980011,159.7899933,4,5,Late delivery
Western Australia,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,64,1,335.980011,113.5599976,4,5,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,102.6600037,1,2,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,16,1,383.980011,143.9900055,2,5,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,22,1,377.980011,132.2899933,1,2,Shipping canceled
Western Australia,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,161.9100037,1,2,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1,399.980011,191.9900055,4,2,Advance shipping
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4,1,395.980011,133.8399963,4,4,Shipping on time
Tasmania,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,22,1,377.980011,98.27999878,0,0,Shipping on time
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,28,1,371.980011,-23.05999947,2,4,Late delivery
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,36,1,363.980011,178.3500061,4,2,Advance shipping
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,137.2700043,1,2,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,16,1,383.980011,8.449999809,4,5,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,20,1,379.980011,38,4,6,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,28,1,371.980011,130.1900024,2,4,Late delivery
Australian Capital Territory,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,60,1,339.980011,34,4,3,Advance shipping
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,68,1,331.980011,3.319999933,4,2,Advance shipping
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,22,1,377.980011,52.91999817,2,3,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,48,1,351.980011,127.7699966,1,2,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,52,1,347.980011,100.9100037,1,2,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,60,1,339.980011,-249.2100067,4,4,Shipping canceled
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,64,1,335.980011,21.17000008,4,3,Advance shipping
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,68,1,331.980011,96.27999878,4,6,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,147.5899963,4,3,Advance shipping
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,4,1,395.980011,143.7400055,4,6,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,12,1,387.980011,126.0899963,1,2,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,22,1,377.980011,127.7600021,1,2,Late delivery
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,28,1,371.980011,-967.1500244,4,4,Shipping on time
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,64,1,335.980011,-4.3699998859999996,4,4,Shipping on time
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,68,1,331.980011,-276.5400085,4,4,Shipping on time
New South Wales,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,72,1,327.980011,-65.59999847,4,6,Late delivery
Victoria,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,20,1,379.980011,33.43999863,2,6,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,80,1,319.980011,-479.980011,2,4,Late delivery
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,100,1,299.9899902,-18.89999962,4,3,Advance shipping
Queensland,Fan Shop,Field & Stream Sportsman 16 Gun Fire Safe,399.980011,0,1,399.980011,145.1900024,4,2,Advance shipping
